id,elapsed,event_incident_typefk,match_id,player1,subtype,team
824229,44,327,10663,,cross,8686
824253,45,327,10663,,cross,8686
824345,47,329,10663,37545,cross,8686
824369,50,329,10663,37545,cross,8686
824513,61,329,10663,37545,cross,8686
824608,71,329,10663,181984,cross,8686
824662,75,329,10663,37545,cross,8686
824810,87,329,10663,37545,cross,8686
824818,87,330,10663,37545,short,8686
824840,89,329,10663,37545,cross,8686
824924,90,330,10663,37545,short,8686
823104,2,329,10666,30731,cross,8564
823161,14,329,10666,27610,cross,10167
823168,15,330,10666,30731,short,8564
823361,65,329,10666,26096,cross,8564
834969,11,329,10672,27684,cross,10233
835159,31,329,10672,27680,cross,10233
835169,32,329,10672,71768,cross,8551
835297,43,329,10672,24854,cross,8551
835470,47,329,10672,27680,cross,10233
835515,50,329,10672,24854,cross,8551
835590,54,329,10672,71768,cross,8551
835704,60,329,10672,27680,cross,10233
835717,60,329,10672,24854,cross,8551
836036,79,329,10672,33817,cross,8551
836088,82,329,10672,24854,cross,8551
836193,87,330,10672,24391,short,8551
838150,18,329,10673,34305,cross,8636
838163,23,329,10673,37545,cross,8686
838221,37,330,10673,37545,short,8686
838227,38,329,10673,34305,cross,8636
838259,45,329,10673,34305,cross,8636
838331,51,329,10673,37545,cross,8686
838363,63,329,10673,33782,cross,8686
838440,81,330,10673,37545,short,8686
838448,82,329,10673,34305,cross,8636
835045,18,329,10674,18506,cross,8543
835134,27,329,10674,18506,cross,8543
835166,31,329,10674,18506,cross,8543
835171,31,329,10674,18506,cross,8543
835338,44,329,10674,26096,cross,8564
835706,58,329,10674,18506,cross,8543
835949,72,329,10674,26096,cross,8564
835963,72,329,10674,30743,cross,8564
836025,76,329,10674,18506,cross,8543
836027,77,329,10674,18506,cross,8543
836142,83,329,10674,30731,cross,8564
836176,84,330,10674,18506,short,8543
836196,85,329,10674,18506,cross,8543
836258,89,329,10674,18506,cross,8543
836321,90,330,10674,30731,short,8564
844753,13,329,10677,108808,cross,8636
844772,15,329,10677,108808,cross,8636
844817,22,329,10677,30460,cross,8636
844861,29,329,10677,34305,cross,8636
844998,41,329,10677,34305,cross,8636
845164,48,329,10677,41749,cross,9857
845277,58,329,10677,30724,cross,8636
845426,77,329,10677,39426,cross,9857
845879,9,329,10678,39719,cross,8535
845889,15,329,10678,37541,cross,10167
845897,17,328,10678,,short,8535
845919,22,329,10678,37541,cross,10167
845932,26,328,10678,,short,8535
845952,32,330,10678,31739,short,8535
845961,33,329,10678,39719,cross,8535
845998,45,329,10678,39719,cross,8535
846046,48,329,10678,37541,cross,10167
846083,62,329,10678,39719,cross,8535
846107,66,329,10678,39719,cross,8535
846170,85,48,10678,,,10167
846191,90,329,10678,39719,cross,8535
846221,90,329,10678,35643,cross,8535
849420,29,329,10679,41888,cross,9885
849431,31,330,10679,31235,short,9885
849437,32,329,10679,31235,cross,9885
849581,50,327,10679,,cross,8600
849644,68,329,10679,39644,cross,8600
849653,69,329,10679,25818,cross,8600
849681,77,329,10679,30727,cross,9885
849686,78,329,10679,31235,cross,9885
846904,38,329,10681,30731,cross,8564
847232,51,329,10681,24405,cross,8529
847236,51,329,10681,24405,cross,8529
847502,68,329,10681,24405,cross,8529
858174,20,329,10689,41326,cross,8529
858255,28,329,10689,41326,cross,8529
858268,29,329,10689,41326,cross,8529
858403,40,329,10689,31235,cross,9885
858742,54,329,10689,31235,cross,9885
858937,69,329,10689,41326,cross,8529
859002,75,329,10689,31235,cross,9885
859026,76,329,10689,31235,cross,9885
859235,90,329,10689,96540,cross,9885
859253,90,329,10689,96540,cross,9885
860900,9,329,10690,26096,cross,8564
860902,11,330,10690,39706,short,8530
860934,25,329,10690,39706,cross,8530
860994,38,329,10690,26096,cross,8564
861086,61,329,10690,30743,cross,8564
861113,70,329,10690,39706,cross,8530
861155,81,329,10690,30743,cross,8564
856918,3,329,10692,41757,cross,10233
857060,35,329,10692,41758,cross,10233
857171,47,329,10692,41413,cross,10233
857258,70,329,10692,32748,cross,9882
858004,5,329,10693,39719,cross,8535
858156,17,329,10693,30724,cross,8636
858182,19,329,10693,30930,cross,8636
858237,25,329,10693,39719,cross,8535
858254,26,329,10693,30724,cross,8636
858314,31,329,10693,30724,cross,8636
858397,39,329,10693,39719,cross,8535
858484,44,329,10693,39719,cross,8535
858706,48,329,10693,39719,cross,8535
858714,48,329,10693,31725,cross,8535
858729,50,329,10693,30930,cross,8636
858977,70,329,10693,30930,cross,8636
859221,88,329,10693,39719,cross,8535
859230,89,329,10693,39349,cross,8636
859289,90,329,10693,39349,cross,8636
868381,10,329,10699,30991,cross,10233
868514,32,329,10699,37541,cross,10167
868653,49,329,10699,41757,cross,10233
868690,52,329,10699,41757,cross,10233
868751,58,329,10699,41757,cross,10233
869029,84,329,10699,41757,cross,10233
867609,9,329,10700,30930,cross,8636
867622,12,329,10700,31235,cross,9885
867687,29,329,10700,30930,cross,8636
867689,29,329,10700,30930,cross,8636
867773,45,329,10700,31235,cross,9885
867778,45,329,10700,30727,cross,9885
867843,49,329,10700,30930,cross,8636
867856,53,329,10700,30930,cross,8636
867858,54,329,10700,30930,cross,8636
867897,64,329,10700,108808,cross,8636
867901,64,329,10700,108808,cross,8636
867908,66,330,10700,31235,short,9885
867921,68,330,10700,30930,short,8636
867926,69,329,10700,108808,cross,8636
867986,82,329,10700,31235,cross,9885
866329,6,329,10702,30731,cross,8564
866551,35,329,10702,41667,cross,9882
866667,45,329,10702,30731,cross,8564
866683,45,330,10702,30731,short,8564
866980,64,329,10702,30731,cross,8564
867019,69,330,10702,30731,short,8564
867116,80,329,10702,32597,cross,9882
867119,80,329,10702,24453,cross,9882
870833,3,329,10705,37545,cross,8686
870885,11,330,10705,37545,short,8686
870916,18,329,10705,39324,cross,8543
870976,29,329,10705,37545,cross,8686
871004,34,329,10705,39324,cross,8543
871027,39,330,10705,18506,short,8543
871095,49,329,10705,16351,cross,8543
871097,49,330,10705,16351,short,8543
871139,61,329,10705,39324,cross,8543
871152,64,329,10705,18506,cross,8543
871172,67,329,10705,37545,cross,8686
871185,69,329,10705,37545,cross,8686
871276,85,329,10705,37545,cross,8686
878426,32,329,10709,96593,cross,9875
878528,43,329,10709,39535,cross,9875
878533,43,329,10709,39535,cross,9875
878550,45,329,10709,18925,cross,9875
878758,54,329,10709,96593,cross,9875
878761,54,329,10709,96593,cross,9875
878767,55,329,10709,96593,cross,9875
878819,60,329,10709,96593,cross,9875
878859,64,329,10709,96593,cross,9875
878942,79,329,10709,41326,cross,8529
879007,85,329,10709,96593,cross,9875
879013,85,329,10709,96593,cross,9875
879983,12,329,10712,41760,cross,10233
880143,32,330,10712,18506,short,8543
880222,41,329,10712,41757,cross,10233
880269,45,329,10712,41757,cross,10233
880364,52,329,10712,41757,cross,10233
880424,59,329,10712,33544,cross,8543
880473,65,329,10712,41757,cross,10233
880527,71,330,10712,33544,short,8543
880733,90,329,10712,41757,cross,10233
879957,8,329,10713,30731,cross,8564
880027,19,329,10713,32747,cross,8540
880043,21,329,10713,32747,cross,8540
880079,25,329,10713,30731,cross,8564
880244,43,329,10713,30743,cross,8564
880391,56,329,10713,30743,cross,8564
880410,58,329,10713,30743,cross,8564
880687,87,329,10713,30743,cross,8564
880691,88,329,10713,30743,cross,8564
880706,89,329,10713,30743,cross,8564
918683,36,329,10717,42579,cross,8524
918690,38,329,10717,42579,cross,8524
918725,42,329,10717,42579,cross,8524
918890,67,329,10717,42579,cross,8524
918910,74,329,10717,39203,cross,9857
918940,84,330,10717,42579,short,8524
967610,2,329,10718,30743,cross,8564
967620,2,327,10718,,cross,8535
967638,5,329,10718,30743,cross,8564
967644,5,329,10718,30743,cross,8564
967832,29,329,10718,39719,cross,8535
967841,30,327,10718,,cross,8535
968071,57,329,10718,30743,cross,8564
968074,57,329,10718,30743,cross,8564
968079,58,327,10718,,cross,8564
968082,58,327,10718,,cross,8564
968242,84,327,10718,,cross,8535
968247,84,327,10718,,cross,8535
968281,87,329,10718,30743,cross,8564
968292,88,327,10718,,cross,8535
968293,88,327,10718,,cross,8535
968304,90,328,10718,,short,8535
918429,8,327,10719,,cross,10233
918521,19,329,10719,41757,cross,10233
918524,20,329,10719,41757,cross,10233
918803,46,329,10719,41758,cross,10233
918829,56,329,10719,41758,cross,10233
918840,57,329,10719,41757,cross,10233
918853,60,329,10719,41758,cross,10233
891969,5,329,10720,30930,cross,8636
891976,5,329,10720,30930,cross,8636
891997,13,329,10720,30474,cross,8543
892111,38,329,10720,34305,cross,8636
892284,76,329,10720,30930,cross,8636
892346,90,330,10720,108808,short,8636
889989,4,329,10721,31235,cross,9885
890046,12,329,10721,31235,cross,9885
890127,29,329,10721,31235,cross,9885
890420,51,329,10721,31235,cross,9885
890754,86,329,10721,31235,cross,9885
890786,90,329,10721,30727,cross,9885
889961,2,329,10725,30940,cross,10167
889981,5,329,10725,37545,cross,8686
889995,7,329,10725,37545,cross,8686
890052,15,329,10725,37545,cross,8686
890084,22,329,10725,30940,cross,10167
890088,23,329,10725,37545,cross,8686
890109,28,329,10725,30940,cross,10167
890225,44,330,10725,37545,short,8686
890349,48,330,10725,37545,short,8686
890385,53,329,10725,30940,cross,10167
890432,57,330,10725,37545,short,8686
890500,64,329,10725,37541,cross,10167
890621,77,329,10725,37545,cross,8686
890646,80,329,10725,37545,cross,8686
890657,82,329,10725,37545,cross,8686
890683,84,329,10725,37545,cross,8686
890686,84,330,10725,37545,short,8686
890737,90,330,10725,38822,short,8686
967616,5,327,10726,,cross,8600
967650,9,329,10726,50047,cross,8600
967703,16,329,10726,50047,cross,8600
967724,18,329,10726,50047,cross,8600
967767,23,329,10726,50047,cross,8600
967803,29,329,10726,50047,cross,8600
967922,44,329,10726,50047,cross,8600
967940,45,329,10726,50047,cross,8600
967967,48,329,10726,50047,cross,8600
967969,49,329,10726,50047,cross,8600
967986,52,329,10726,50047,cross,8600
968004,55,329,10726,50047,cross,8600
968034,59,329,10726,50047,cross,8600
968276,90,327,10726,,cross,8529
900315,9,329,10729,37545,cross,8686
900354,14,329,10729,39222,cross,8529
900372,16,329,10729,37545,cross,8686
900417,21,329,10729,37545,cross,8686
900506,30,329,10729,37545,cross,8686
900539,35,329,10729,39222,cross,8529
900564,38,329,10729,39222,cross,8529
900572,39,329,10729,41326,cross,8529
900574,39,329,10729,39222,cross,8529
900758,57,329,10729,41326,cross,8529
900853,67,329,10729,39222,cross,8529
900881,70,329,10729,39222,cross,8529
900990,82,329,10729,41326,cross,8529
901068,90,329,10729,39763,cross,8529
900049,8,329,10731,30878,cross,8636
900072,20,329,10731,30878,cross,8636
900101,30,329,10731,30878,cross,8636
900107,32,329,10731,42003,cross,8533
900121,36,329,10731,34305,cross,8636
900138,44,329,10731,30878,cross,8636
900147,45,329,10731,42003,cross,8533
900201,68,329,10731,39286,cross,8533
900227,81,330,10731,30878,short,8636
900387,13,330,10732,39324,short,8543
900394,14,329,10732,30474,cross,8543
900479,24,329,10732,41350,cross,8537
900505,27,329,10732,41629,cross,8543
900561,34,330,10732,41350,short,8537
900650,45,329,10732,16351,cross,8543
900698,46,329,10732,40757,cross,8537
900746,52,329,10732,18506,cross,8543
900982,77,329,10732,18506,cross,8543
901372,54,330,10733,41760,short,10233
901386,60,329,10733,30743,cross,8564
901400,68,329,10733,41757,cross,10233
901421,78,329,10733,38576,cross,10233
901437,89,329,10733,30743,cross,8564
901440,90,330,10733,32751,short,8564
900360,3,329,10734,31235,cross,9885
900400,17,329,10734,37541,cross,10167
900432,21,329,10734,37541,cross,10167
900494,28,329,10734,31235,cross,9885
900531,33,329,10734,37541,cross,10167
900540,34,330,10734,37541,short,10167
900586,39,329,10734,31235,cross,9885
900707,53,329,10734,37541,cross,10167
900712,53,329,10734,37541,cross,10167
900721,54,329,10734,37541,cross,10167
901002,84,329,10734,30940,cross,10167
900304,5,329,10736,39719,cross,8535
900397,17,329,10736,31725,cross,8535
900595,41,329,10736,38938,cross,8551
900609,43,329,10736,39311,cross,8535
900682,48,329,10736,24854,cross,8551
900715,52,329,10736,38938,cross,8551
900722,53,329,10736,24854,cross,8551
900752,56,329,10736,38938,cross,8551
900773,58,329,10736,31725,cross,8535
900922,74,329,10736,39229,cross,8551
900948,77,330,10736,39719,short,8535
903063,14,329,10738,24506,cross,8535
903086,17,330,10738,24506,short,8535
903166,25,329,10738,41879,cross,9976
903180,26,329,10738,39311,cross,8535
903201,31,329,10738,25587,cross,8535
903206,31,329,10738,24506,cross,8535
903321,45,330,10738,31725,short,8535
903392,53,327,10738,,cross,9976
903400,54,329,10738,24506,cross,8535
903537,70,329,10738,24506,cross,8535
903549,71,329,10738,31725,cross,8535
903659,85,329,10738,38060,cross,9976
902469,28,329,10740,24854,cross,8551
902538,43,329,10740,38239,cross,8636
902647,55,329,10740,24854,cross,8551
902654,56,329,10740,33817,cross,8551
902657,58,329,10740,30878,cross,8636
902670,61,329,10740,33817,cross,8551
902808,90,329,10740,30878,cross,8636
904338,10,329,10741,31235,cross,9885
904354,15,329,10741,30612,cross,8564
904382,21,329,10741,31235,cross,9885
904418,26,329,10741,30612,cross,8564
904433,29,329,10741,30731,cross,8564
904489,39,329,10741,31235,cross,9885
904531,45,329,10741,30612,cross,8564
904536,45,329,10741,30612,cross,8564
904632,46,329,10741,31235,cross,9885
904673,59,330,10741,31235,short,9885
904693,63,329,10741,31235,cross,9885
904736,71,329,10741,30731,cross,8564
904791,86,330,10741,30731,short,8564
904802,87,330,10741,30612,short,8564
904818,90,329,10741,30727,cross,9885
903029,9,329,10742,26784,cross,8537
903064,14,329,10742,37499,cross,8537
903126,21,329,10742,37541,cross,10167
903261,39,329,10742,30940,cross,10167
903272,40,329,10742,37541,cross,10167
903433,60,329,10742,37541,cross,10167
903509,68,329,10742,37541,cross,10167
903528,71,329,10742,40757,cross,8537
903546,73,329,10742,40757,cross,8537
903551,73,329,10742,40757,cross,8537
903014,6,327,10743,,cross,9882
903053,12,329,10743,24453,cross,9882
903144,23,327,10743,,cross,9875
903161,24,327,10743,,cross,9875
903286,42,327,10743,,cross,9875
903440,60,329,10743,32597,cross,9882
903472,64,329,10743,96593,cross,9875
903490,66,329,10743,96593,cross,9875
901671,1,329,10745,37545,cross,8686
901679,5,329,10745,27731,cross,8533
901947,50,329,10745,27731,cross,8533
901993,56,329,10745,37545,cross,8686
902021,60,329,10745,27731,cross,8533
902069,69,329,10745,37545,cross,8686
902137,88,330,10745,37545,short,8686
902154,90,330,10745,37545,short,8686
744856,5,329,10751,39719,cross,8535
744907,19,329,10751,129391,cross,8540
744976,36,329,10751,129391,cross,8540
744982,37,329,10751,39719,cross,8535
745041,45,329,10751,34540,cross,8540
745142,53,329,10751,24622,cross,8540
745162,57,329,10751,32747,cross,8540
745164,57,329,10751,32747,cross,8540
745183,61,329,10751,39719,cross,8535
745200,67,329,10751,32747,cross,8540
745203,68,48,10751,,,8535
745204,68,327,10751,,cross,8535
742010,17,329,10752,30731,cross,8564
742038,23,329,10752,30878,cross,8636
742043,24,329,10752,30878,cross,8636
742065,28,330,10752,30878,short,8636
742127,42,329,10752,30731,cross,8564
742139,44,329,10752,30878,cross,8636
743877,4,330,10755,31235,short,9885
743887,6,329,10755,37545,cross,8686
743907,9,330,10755,37545,short,8686
744001,21,330,10755,31235,short,9885
744014,23,329,10755,31235,cross,9885
744022,25,329,10755,37545,cross,8686
744058,29,329,10755,31235,cross,9885
744145,39,330,10755,31235,short,9885
744165,41,330,10755,37545,short,8686
744339,55,329,10755,31235,cross,9885
744371,58,329,10755,31235,cross,9885
744455,69,329,10755,37545,cross,8686
744471,73,329,10755,37545,cross,8686
744493,76,330,10755,30871,short,9885
744499,76,329,10755,31235,cross,9885
744514,79,329,10755,37545,cross,8686
913560,10,329,10757,39719,cross,8535
913665,20,329,10757,39719,cross,8535
913671,21,329,10757,39719,cross,8535
914237,55,329,10757,39719,cross,8535
914258,57,329,10757,35643,cross,8535
914311,61,329,10757,39719,cross,8535
914349,64,329,10757,39719,cross,8535
914431,74,329,10757,35643,cross,8535
914545,82,329,10757,35643,cross,8535
914557,84,330,10757,35643,short,8535
914630,90,329,10757,39719,cross,8535
914635,90,329,10757,35643,cross,8535
913573,14,329,10759,41760,cross,10233
913589,14,329,10759,41757,cross,10233
913614,17,329,10759,37545,cross,8686
913649,21,329,10759,37545,cross,8686
913692,26,329,10759,41757,cross,10233
913696,26,329,10759,41757,cross,10233
913765,33,329,10759,37545,cross,8686
913778,35,329,10759,41757,cross,10233
913853,39,329,10759,37545,cross,8686
913857,40,330,10759,37545,short,8686
912415,1,329,10760,30878,cross,8636
912430,3,329,10760,38060,cross,9976
912477,13,329,10760,30878,cross,8636
912547,24,327,10760,,cross,9976
912572,29,329,10760,38060,cross,9976
912601,33,329,10760,27733,cross,9976
912729,47,329,10760,27733,cross,9976
912736,48,329,10760,38060,cross,9976
912747,52,329,10760,30878,cross,8636
912895,86,329,10760,30878,cross,8636
916059,20,329,10764,32747,cross,8540
916078,23,329,10764,32747,cross,8540
916083,23,329,10764,32747,cross,8540
916160,40,329,10764,56585,cross,9875
916206,47,329,10764,56585,cross,9875
916314,81,329,10764,39535,cross,9875
913451,2,329,10765,41878,cross,8551
913521,7,329,10765,108401,cross,8551
913580,14,329,10765,41878,cross,8551
913715,28,329,10765,30612,cross,8564
914239,57,329,10765,30612,cross,8564
914406,72,329,10765,30612,cross,8564
914452,77,329,10765,30612,cross,8564
914475,78,329,10765,30612,cross,8564
923878,14,329,10770,18506,cross,8543
923903,18,329,10770,39324,cross,8543
923933,26,329,10770,39286,cross,8533
924012,40,329,10770,39286,cross,8533
924238,58,329,10770,18506,cross,8543
924249,58,329,10770,18506,cross,8543
924300,66,327,10770,,cross,8533
924333,77,329,10770,42003,cross,8533
924345,80,329,10770,39324,cross,8543
925714,9,329,10772,30460,cross,8636
925745,15,329,10772,30878,cross,8636
925878,37,329,10772,30731,cross,8564
925891,39,329,10772,30612,cross,8564
926030,47,329,10772,30612,cross,8564
926032,47,329,10772,30612,cross,8564
926056,52,329,10772,30612,cross,8564
926088,57,329,10772,30612,cross,8564
926130,62,329,10772,30612,cross,8564
926226,78,329,10772,30612,cross,8564
926286,86,329,10772,30612,cross,8564
922432,13,329,10774,18590,cross,8530
922441,19,329,10774,39706,cross,8530
922452,22,329,10774,18590,cross,8530
922480,26,329,10774,18590,cross,8530
922483,27,329,10774,18590,cross,8530
922669,49,329,10774,18590,cross,8530
922690,54,329,10774,18590,cross,8530
922714,59,327,10774,,cross,10167
922745,66,329,10774,18590,cross,8530
922760,70,329,10774,30940,cross,10167
923179,22,329,10775,31235,cross,9885
923194,26,329,10775,31235,cross,9885
923220,32,329,10775,31235,cross,9885
923253,40,329,10775,31235,cross,9885
923256,40,329,10775,31235,cross,9885
923325,46,329,10775,30682,cross,8686
923328,47,329,10775,30714,cross,8686
923387,64,329,10775,30682,cross,8686
923389,64,329,10775,37545,cross,8686
923413,70,329,10775,30682,cross,8686
923468,82,329,10775,31235,cross,9885
948003,3,329,10781,30930,cross,8636
948233,18,329,10781,34305,cross,8636
948371,27,329,10781,34305,cross,8636
948379,27,329,10781,34305,cross,8636
948466,32,329,10781,39306,cross,10167
948492,33,329,10781,34305,cross,8636
948576,40,329,10781,37541,cross,10167
948896,55,329,10781,37541,cross,10167
948969,59,329,10781,30930,cross,8636
949201,72,329,10781,34305,cross,8636
949353,81,329,10781,46374,cross,10167
949543,90,329,10781,39306,cross,10167
937067,21,329,10782,30727,cross,9885
937159,39,329,10782,39324,cross,8543
937189,44,330,10782,30727,short,9885
937192,45,329,10782,31235,cross,9885
937268,52,329,10782,31235,cross,9885
937306,67,330,10782,25588,short,8543
934936,12,329,10783,37499,cross,8537
934977,18,329,10783,30612,cross,8564
935070,32,329,10783,41862,cross,8537
935154,42,329,10783,30612,cross,8564
935169,44,329,10783,41862,cross,8537
935452,62,329,10783,41862,cross,8537
935481,66,329,10783,30612,cross,8564
935558,76,329,10783,30612,cross,8564
935668,90,330,10783,30136,short,8537
934921,9,329,10785,30682,cross,8686
935122,41,329,10785,24854,cross,8551
935156,44,329,10785,38938,cross,8551
935347,55,329,10785,24854,cross,8551
935396,62,330,10785,30682,short,8686
935400,62,329,10785,30682,cross,8686
935498,73,329,10785,30682,cross,8686
935507,74,329,10785,37545,cross,8686
935522,76,329,10785,24854,cross,8551
935543,80,329,10785,37545,cross,8686
935548,81,329,10785,37545,cross,8686
935569,82,330,10785,24854,short,8551
935603,87,329,10785,37545,cross,8686
935646,90,330,10785,37545,short,8686
944508,67,329,10788,34305,cross,8636
944611,79,329,10788,42091,cross,8529
943885,2,329,10792,30731,cross,8564
943924,8,327,10792,,cross,8564
944001,19,329,10792,30743,cross,8564
944019,20,329,10792,30743,cross,8564
944033,23,329,10792,30731,cross,8564
944167,41,329,10792,30731,cross,8564
944335,47,327,10792,,cross,9857
944392,53,329,10792,30731,cross,8564
944421,57,329,10792,26096,cross,8564
944627,81,329,10792,30612,cross,8564
944630,81,329,10792,30612,cross,8564
946203,7,329,10795,35643,cross,8535
946239,18,329,10795,35643,cross,8535
946289,30,329,10795,37545,cross,8686
946292,30,330,10795,37545,short,8686
946330,40,329,10795,35643,cross,8535
946336,41,329,10795,37545,cross,8686
946429,53,329,10795,39719,cross,8535
946432,56,329,10795,39719,cross,8535
946540,76,329,10795,39719,cross,8535
946566,81,329,10795,39719,cross,8535
946571,82,329,10795,37545,cross,8686
952792,21,329,10800,39729,cross,9882
952826,32,329,10800,37521,cross,9882
952869,44,329,10800,39621,cross,8535
953001,80,329,10800,92666,cross,8535
953552,4,329,10801,37767,cross,10233
953559,5,329,10801,31235,cross,9885
953572,7,329,10801,37767,cross,10233
953599,13,329,10801,27684,cross,10233
953628,19,329,10801,31235,cross,9885
953648,26,329,10801,31235,cross,9885
953692,35,329,10801,31235,cross,9885
953743,41,329,10801,31235,cross,9885
953898,47,329,10801,31235,cross,9885
953956,53,329,10801,31235,cross,9885
953992,56,329,10801,31235,cross,9885
954135,75,329,10801,27684,cross,10233
954218,87,329,10801,30727,cross,9885
955749,18,329,10802,39509,cross,9875
955793,30,329,10802,30878,cross,8636
955841,45,329,10802,56585,cross,9875
955915,64,329,10802,30878,cross,8636
951621,15,14,10804,27695,,8686
951666,21,329,10804,39207,cross,8540
951698,25,329,10804,37545,cross,8686
951781,32,329,10804,30714,cross,8686
951899,45,330,10804,39207,short,8540
952058,47,329,10804,39207,cross,8540
952196,64,329,10804,32747,cross,8540
952289,76,330,10804,37545,short,8686
952318,78,329,10804,39207,cross,8540
952424,89,329,10804,32747,cross,8540
950025,7,329,10806,30731,cross,8564
950153,37,329,10806,30731,cross,8564
950168,42,330,10806,30731,short,8564
950396,76,329,10806,30731,cross,8564
950398,76,329,10806,30731,cross,8564
950436,90,329,10806,39357,cross,8600
963176,1,329,10807,39706,cross,8530
963232,9,329,10807,39706,cross,8530
963278,18,329,10807,33782,cross,8686
963297,22,329,10807,18590,cross,8530
963356,30,329,10807,41269,cross,8686
963441,40,330,10807,41269,short,8686
963447,41,329,10807,27695,cross,8686
963798,67,329,10807,39706,cross,8530
964135,90,330,10807,27695,short,8686
964138,90,330,10807,27695,short,8686
964143,90,330,10807,27695,short,8686
963270,14,329,10809,31235,cross,9885
963287,19,329,10809,41749,cross,9857
963318,23,329,10809,31235,cross,9885
963326,24,329,10809,41749,cross,9857
963365,29,329,10809,41749,cross,9857
963374,30,329,10809,41749,cross,9857
963466,41,329,10809,31235,cross,9885
963821,64,329,10809,150388,cross,9857
963831,65,330,10809,150388,short,9857
963885,70,329,10809,30727,cross,9885
963979,76,329,10809,150388,cross,9857
963994,77,329,10809,195417,cross,9857
964006,78,329,10809,24464,cross,9857
964084,83,329,10809,195417,cross,9857
964088,83,329,10809,195417,cross,9857
964129,87,329,10809,195417,cross,9857
965705,26,329,10812,30548,cross,9976
965724,32,329,10812,30743,cross,8564
965755,41,329,10812,30743,cross,8564
965849,64,329,10812,38060,cross,9976
962438,7,329,10815,34305,cross,8636
962459,13,329,10815,30878,cross,8636
962537,35,329,10815,32597,cross,9882
962563,43,329,10815,32597,cross,9882
962566,44,329,10815,27702,cross,9882
962579,45,329,10815,32597,cross,9882
962623,49,329,10815,30878,cross,8636
962678,64,329,10815,30878,cross,8636
962732,78,329,10815,30878,cross,8636
962787,90,329,10815,32597,cross,9882
961686,18,329,10816,50047,cross,8600
961956,52,329,10816,37767,cross,10233
962041,62,329,10816,37767,cross,10233
962071,66,329,10816,30991,cross,10233
962111,73,329,10816,27684,cross,10233
962187,86,329,10816,27684,cross,10233
975319,23,329,10817,30612,cross,8564
975364,25,329,10817,27599,cross,8524
975405,29,329,10817,27599,cross,8524
975521,38,329,10817,30731,cross,8564
975524,38,329,10817,30731,cross,8564
975628,45,329,10817,30731,cross,8564
976067,68,329,10817,30612,cross,8564
976069,68,329,10817,30731,cross,8564
976216,78,329,10817,27599,cross,8524
976440,90,330,10817,27599,short,8524
973286,21,327,10818,,cross,8530
973328,29,328,10818,,short,9976
973411,40,328,10818,,short,9976
973753,71,327,10818,,cross,9976
973856,85,327,10818,,cross,9976
973895,89,327,10818,,cross,9976
973907,90,327,10818,,cross,8530
974220,7,329,10821,25594,cross,8543
974289,31,329,10821,41629,cross,8543
974310,36,329,10821,25594,cross,8543
974443,64,329,10821,35643,cross,8535
974446,65,329,10821,35643,cross,8535
974448,65,329,10821,35643,cross,8535
974470,71,330,10821,35643,short,8535
974477,73,329,10821,35643,cross,8535
974488,76,329,10821,35643,cross,8535
974498,77,329,10821,35643,cross,8535
974508,78,329,10821,35643,cross,8535
974570,90,329,10821,35643,cross,8535
975342,26,329,10822,50047,cross,8600
975400,30,329,10822,50047,cross,8600
975568,44,329,10822,39232,cross,8600
975572,44,329,10822,50047,cross,8600
975731,48,330,10822,33706,short,8600
975738,49,329,10822,39232,cross,8600
975804,54,329,10822,39232,cross,8600
975816,55,329,10822,39232,cross,8600
975827,55,329,10822,39232,cross,8600
975849,57,329,10822,30878,cross,8636
976092,74,329,10822,50047,cross,8600
976387,90,330,10822,50047,short,8600
977796,8,329,10823,31235,cross,9885
977829,19,329,10823,31235,cross,9885
977844,22,329,10823,31235,cross,9885
977883,29,330,10823,31235,short,9885
977937,43,329,10823,32747,cross,8540
978016,54,329,10823,32747,cross,8540
978021,56,329,10823,32747,cross,8540
978026,58,329,10823,32747,cross,8540
978148,90,327,10823,,cross,9885
975064,2,329,10824,39540,cross,9875
975071,3,329,10824,56585,cross,9875
975096,6,329,10824,56585,cross,9875
975216,16,329,10824,24546,cross,9875
975310,22,330,10824,39535,short,9875
975328,24,330,10824,39535,short,9875
975493,36,330,10824,18925,short,9875
975574,42,329,10824,41658,cross,9875
975590,44,329,10824,27695,cross,8686
975753,49,329,10824,39535,cross,9875
975960,64,329,10824,41658,cross,9875
976094,73,329,10824,41658,cross,9875
985849,6,329,10829,27684,cross,10233
985926,30,329,10829,38576,cross,10233
986162,87,329,10829,30878,cross,8636
986164,87,329,10829,30878,cross,8636
986186,90,329,10829,30878,cross,8636
981113,5,329,10830,39719,cross,8535
981160,9,329,10830,39719,cross,8535
981196,13,329,10830,35643,cross,8535
981303,25,329,10830,35643,cross,8535
981480,39,329,10830,39719,cross,8535
981717,49,329,10830,31235,cross,9885
981879,66,329,10830,35643,cross,8535
982135,90,330,10830,31235,short,9885
983098,1,327,10831,,cross,8543
983302,24,327,10831,,cross,9882
983436,42,329,10831,24453,cross,9882
983804,62,329,10831,27702,cross,9882
983834,65,329,10831,27702,cross,9882
983841,65,329,10831,27702,cross,9882
984133,90,327,10831,,cross,8543
982356,9,329,10833,37545,cross,8686
982384,17,329,10833,37545,cross,8686
982399,23,329,10833,30731,cross,8564
982404,24,329,10833,37545,cross,8686
982409,27,329,10833,30731,cross,8564
